Issue_URL,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Final_Label
https://github.com/NVIDIA/Megatron-LM/issues/1499,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1498,B.2,B.2,B.2,B.2,B.1,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1497,C.5,C.5,C.2,C.1,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1496,B.1,B.1,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1495,C.3,C.3,C.3,C.3,C.3,C.3,C.5,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1494,A.3,A.3,A.3,A.3,A.3,A.3,A.2,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1493,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1491,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1490,B.2,B.2,B.2,B.3,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1489,B.2,B.2,B.2,B.2,B.4,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1488,C.5,C.5,C.5,C.5,C.5,C.5,B.3,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1487,C.9,C.3,C.9,C.9,C.9,C.7,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1485,C.3,C.3,C.3,C.5,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1484,C.3,C.3,C.3,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1483,B.1,B.1,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1482,C.4,C.4,C.4,C.4,C.4,C.4,C.4,C.4
https://github.com/NVIDIA/Megatron-LM/issues/1481,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1480,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1479,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1478,C.4,C.4,C.4,C.4,C.3,C.4,C.4,C.4
https://github.com/NVIDIA/Megatron-LM/issues/1477,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1476,C.8,C.8,C.8,C.8,C.8,C.8,C.8,C.8
https://github.com/NVIDIA/Megatron-LM/issues/1475,B.2,B.2,B.2,B.2,B.2,B.2,B.1,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1474,B.2,B.2,B.2,B.2,B.2,B.1,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1473,C.9,C.9,C.9,C.9,C.9,C.9,C.8,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1472,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1471,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1470,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1469,C.5,C.5,C.1,C.5,C.5,C.4,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1468,B.3,B.3,B.1,B.3,B.2,B.3,B.3,B.3
https://github.com/NVIDIA/Megatron-LM/issues/1467,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1466,C.6,C.6,C.1,C.6,B.2,C.6,C.6,C.6
https://github.com/NVIDIA/Megatron-LM/issues/1465,C.5,C.5,C.5,C.5,C.5,C.5,C.3,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1464,C.3,C.3,C.6,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1463,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1462,C.3,C.3,C.3,C.3,C.5,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1461,C.5,C.5,C.5,C.5,C.5,C.7,C.7,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1460,C.9,C.9,C.9,B.3,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1459,C.3,C.3,C.3,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1456,B.2,B.2,B.2,B.2,B.2,B.2,B.3,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1455,B.2,B.2,B.2,B.3,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1454,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1453,B.1,B.1,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1452,B.3,B.3,B.3,B.3,B.4,B.3,B.3,B.3
https://github.com/NVIDIA/Megatron-LM/issues/1451,C.3,C.3,C.3,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1450,C.3,C.3,C.3,C.3,C.3,C.3,C.10,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1449,C.5,C.5,C.5,C.5,C.5,C.2,C.8,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1448,B.2,B.2,B.2,B.2,B.4,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1447,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1446,C.3,C.3,C.3,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1445,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1444,C.3,C.3,C.3,C.3,C.3,C.2,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1443,C.3,C.1,C.3,C.3,C.3,C.3,C.1,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1442,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1441,B.2,B.2,B.2,B.2,B.2,B.2,B.4,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1440,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1439,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1438,C.5,C.5,C.5,C.3,C.5,C.5,C.9,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1437,B.2,B.2,B.2,B.2,B.2,B.1,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1436,B.1,B.1,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1435,B.3,B.3,B.3,B.3,B.3,B.3,B.3,B.3
https://github.com/NVIDIA/Megatron-LM/issues/1434,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1433,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1432,B.2,B.2,B.2,B.2,B.3,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1431,B.1,B.1,B.1,B.1,B.1,B.1,B.4,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1430,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1429,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1428,C.3,C.3,C.3,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1427,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1426,C.9,C.2,C.9,C.9,C.9,C.9,C.1,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1425,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1424,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1423,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1422,C.9,C.9,C.9,C.9,C.4,C.9,C.3,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1421,C.4,C.4,C.4,C.4,C.4,C.4,C.4,C.4
https://github.com/NVIDIA/Megatron-LM/issues/1420,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1419,C.4,C.4,C.4,C.4,C.4,C.4,C.4,C.4
https://github.com/NVIDIA/Megatron-LM/issues/1418,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1417,C.5,C.5,C.5,C.5,C.5,C.10,C.2,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1416,C.3,C.3,C.3,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1415,B.2,B.2,B.2,B.2,B.2,B.4,B.3,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1414,B.2,B.2,B.2,B.2,B.3,B.2,C.5,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1413,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1412,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1411,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1410,C.4,C.4,C.4,C.4,C.4,C.4,C.4,C.4
https://github.com/NVIDIA/Megatron-LM/issues/1409,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1408,B.2,B.2,B.2,B.4,B.2,C.5,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1407,C.4,C.4,C.4,C.4,C.4,C.2,C.4,C.4
https://github.com/NVIDIA/Megatron-LM/issues/1406,B.1,B.1,B.1,B.1,B.2,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1405,C.5,C.5,C.5,C.5,C.6,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1404,B.2,B.2,B.2,B.3,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1403,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1402,B.1,B.1,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1401,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1400,B.4,B.4,B.4,B.1,B.4,B.2,B.4,B.4
https://github.com/NVIDIA/Megatron-LM/issues/1399,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1398,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1397,B.2,B.2,B.1,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1396,C.9,C.9,C.9,C.9,C.8,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1395,B.1,B.2,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1394,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1393,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1392,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1391,B.4,B.4,B.4,B.4,B.4,B.4,B.4,B.4
https://github.com/NVIDIA/Megatron-LM/issues/1390,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1389,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1388,C.9,C.9,C.9,C.9,C.4,C.9,C.2,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1387,B.3,B.3,B.3,B.3,B.3,B.3,B.3,B.3
https://github.com/NVIDIA/Megatron-LM/issues/1386,B.3,B.3,B.3,B.3,B.3,B.3,B.3,B.3
https://github.com/NVIDIA/Megatron-LM/issues/1385,A.3,A.3,A.3,A.3,A.1,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1384,C.3,C.3,C.3,C.3,C.3,C.8,C.10,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1383,C.3,C.3,C.3,C.3,C.1,C.6,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1382,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1381,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1380,B.2,B.3,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1379,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1378,B.2,B.2,B.2,B.2,B.4,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1377,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1376,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1375,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1373,B.1,B.1,B.1,B.1,B.1,B.3,B.3,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1372,B.2,B.2,B.2,B.2,B.2,B.2,B.3,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1371,B.1,B.1,B.1,B.1,B.1,B.1,B.2,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1370,B.1,B.1,B.1,B.1,B.1,B.1,B.4,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1369,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1368,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1367,B.1,B.1,B.1,B.2,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1366,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1365,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1364,B.1,B.1,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1362,C.5,C.5,C.5,C.5,C.9,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1361,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1360,C.9,C.9,C.9,C.6,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1359,C.9,C.9,C.9,C.9,C.2,C.7,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1358,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1357,C.3,C.3,C.3,C.3,C.3,C.3,C.2,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1356,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1355,C.6,C.6,C.6,C.6,C.6,C.6,C.6,C.6
https://github.com/NVIDIA/Megatron-LM/issues/1354,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1353,C.9,C.9,C.9,C.10,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1352,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1351,A.2,A.2,A.2,A.2,A.2,A.2,A.4,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1350,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1349,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1348,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1347,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1346,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1345,B.3,B.3,B.3,B.3,B.3,B.4,B.2,B.3
https://github.com/NVIDIA/Megatron-LM/issues/1344,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1343,C.5,C.5,C.5,C.2,C.5,C.9,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1342,C.3,C.3,C.3,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1341,C.3,C.3,C.3,C.3,C.3,C.3,C.6,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1340,B.2,B.2,B.2,B.2,B.2,B.2,B.1,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1339,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1338,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1337,C.6,C.6,C.6,C.6,C.6,C.6,C.6,C.6
https://github.com/NVIDIA/Megatron-LM/issues/1336,C.5,C.5,C.5,C.5,C.5,C.2,C.9,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1335,B.1,B.1,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1333,B.1,B.1,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1332,B.1,B.1,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1331,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1330,C.5,C.5,B.3,C.5,C.5,C.5,C.8,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1329,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1328,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1327,C.4,C.4,C.4,C.4,C.4,C.4,C.4,C.4
https://github.com/NVIDIA/Megatron-LM/issues/1326,B.2,B.2,B.2,B.1,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1325,B.1,B.1,B.1,B.2,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1324,C.3,C.3,C.3,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1322,C.5,C.5,C.1,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1321,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1320,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1319,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1318,B.3,B.3,B.3,B.3,B.3,B.3,B.1,B.3
https://github.com/NVIDIA/Megatron-LM/issues/1317,B.1,B.3,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1316,B.4,B.4,B.4,B.4,B.4,B.4,B.4,B.4
https://github.com/NVIDIA/Megatron-LM/issues/1315,C.9,C.9,C.9,C.4,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1314,C.5,C.5,C.5,C.5,C.5,C.9,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1313,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1312,C.5,C.5,C.5,C.5,C.6,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1311,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1310,C.5,C.5,C.5,C.5,C.5,C.1,C.9,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1308,B.2,B.2,B.2,B.3,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1307,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1306,C.9,C.9,C.9,C.9,C.9,C.9,C.1,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1305,C.9,C.9,C.7,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1304,C.3,C.3,C.3,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1303,B.2,B.2,B.2,B.3,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1302,C.9,C.9,C.9,C.3,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1301,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1300,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1299,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1298,C.4,C.4,C.4,C.4,C.4,C.4,C.4,C.4
https://github.com/NVIDIA/Megatron-LM/issues/1297,B.2,B.2,B.2,C.9,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1296,A.2,A.2,A.2,A.2,A.2,A.2,A.2,A.2
https://github.com/NVIDIA/Megatron-LM/issues/1295,B.2,B.2,B.2,B.2,B.2,B.2,B.1,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1293,C.9,C.9,C.9,C.9,C.9,C.9,C.9,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1292,C.3,C.3,C.3,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1291,C.5,C.5,C.5,C.5,C.5,C.1,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1290,B.1,B.1,B.1,B.1,B.1,B.1,B.1,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1289,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1288,B.2,B.2,B.2,B.2,B.2,B.2,B.2,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1287,C.5,C.5,C.5,C.5,C.5,C.3,B.2,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1286,C.6,C.9,C.6,C.6,C.6,C.6,C.6,C.6
https://github.com/NVIDIA/Megatron-LM/issues/1285,A.3,A.3,A.3,A.3,A.3,A.3,A.3,A.3
https://github.com/NVIDIA/Megatron-LM/issues/1284,C.5,C.5,C.5,C.5,C.5,C.10,C.8,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1283,C.5,C.5,C.5,C.5,C.5,C.5,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1282,B.3,B.3,B.3,B.3,B.3,B.3,B.3,B.3
https://github.com/NVIDIA/Megatron-LM/issues/1281,B.3,B.3,B.3,B.3,B.3,B.3,B.4,B.3
https://github.com/NVIDIA/Megatron-LM/issues/1280,B.1,B.1,B.1,B.1,B.1,B.1,B.3,B.1
https://github.com/NVIDIA/Megatron-LM/issues/1279,C.4,C.4,C.4,C.9,C.4,C.4,C.4,C.4
https://github.com/NVIDIA/Megatron-LM/issues/1278,C.3,C.3,C.3,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1277,B.2,B.2,B.2,B.2,B.2,B.4,C.3,B.2
https://github.com/NVIDIA/Megatron-LM/issues/1276,B.3,B.3,B.3,B.3,B.3,B.3,B.4,B.3
https://github.com/NVIDIA/Megatron-LM/issues/1275,C.9,C.9,C.9,C.10,C.9,C.9,C.3,C.9
https://github.com/NVIDIA/Megatron-LM/issues/1274,C.3,C.2,C.2,C.3,C.3,C.3,C.3,C.3
https://github.com/NVIDIA/Megatron-LM/issues/1273,C.5,C.5,C.5,C.7,C.5,C.4,C.5,C.5
https://github.com/NVIDIA/Megatron-LM/issues/1272,C.5,C.5,C.5,C.5,C.5,C.5,C.1,C.5
